S.Code,WQI clf,WQI_pred,latitude,longitude
1996,0,120.7419475,21.238578,79.112624
1997,0,255.4664603,21.077378,78.967101
1998,0,118.5943132,21.2376,78.9037
1999,0,114.930522,21.579712,80.242449
2000,0,122.1084768,21.324775,79.449895
2001,0,89.67280413,21.237978,77.740119
2002,0,98.4452413,21.09795,77.052686
2003,0,81.52271113,20.491942,78.477339
2004,1,70.49839124,16.748042,74.590886
2005,0,82.20112405,16.745125,74.446449
2006,0,84.9419234,15.947289,74.188583
2007,1,74.14508302,16.861981,74.650924
2008,0,75.86323312,16.934354,74.664122
2200,0,100.3871243,19.523145,75.383933
2201,0,85.97574,18.75395,74.247278
2203,0,104.9437078,20.764086,78.602777
2204,0,135.8338213,19.431778,74.200301
2816,0,90.05624958,19.918605,73.902369
2817,1,71.04895026,19.711469,74.483669
2818,0,103.1542968,20.204292,73.826837
2819,0,85.14723086,20.55724,74.507732
2820,0,80.65221445,18.664742,74.108433
2821,0,87.80976799,17.676228,75.845317
2822,0,77.8090734,17.802867,75.645472
2823,0,98.23823987,17.692971,75.918666
2826,0,116.3006893,20.745303,78.602211
2827,0,91.88649006,21.549822,79.694326
2828,0,95.69813007,19.889817,79.331877
2277,2,36.56296014,15.368606,73.9448
2278,2,36.94451536,15.383933,73.873514
2279,2,44.17857333,15.381967,73.875719
2280,2,39.7849282,15.462972,73.971447
2281,2,45.37171891,15.499056,73.932308
2282,2,35.4008087,15.529438,73.796302
1950,1,65.96222509,21.522041,70.45785
1959,0,80.14707871,22.70001,72.870001
1960,1,72.89079255,22.837931,74.253147
1961,0,85.28671495,22.778803,73.614281
1962,1,73.68828887,22.307158,73.181219
1964,1,63.31143341,21.140667,72.842727
1965,1,66.01981062,21.169974,72.673905
1966,0,78.89755905,21.086356,72.827622
1968,0,80.67316403,20.365136,72.922025
1969,0,80.88367437,20.284507,72.854843
1970,0,82.76153978,20.366667,72.900001
2084,1,63.23627175,21.082075,72.985392
2087,1,65.9878906,21.105792,72.805043
2088,0,84.88452903,21.093078,72.857456
2089,1,67.02670572,21.196517,72.830936
2090,1,63.07109953,21.340136,72.755392
2091,1,67.28081,20.94645,72.949736
2092,1,62.99335231,20.947567,72.930205
2093,1,66.80730248,21.120001,73.120001
1415,1,67.34784623,25.783379,73.360706
1416,0,258.2357682,25.754172,73.313234
1706,1,57.01193653,27.566155,76.62006
1707,1,57.59665759,27.507397,76.686296
1708,1,56.3881291,27.517069,76.778288
1709,0,50.70191352,28.198003,76.838907
1710,1,66.19388848,28.195754,76.839031
1711,1,58.33848534,28.201873,76.86124
1712,1,64.96901198,28.191471,76.864069
1713,0,79.63874495,28.194345,76.833855
1715,1,72.1813039,25.144078,75.879251
1720,1,58.02351802,27.705088,76.19482
1721,1,60.46322211,26.917255,75.785271
1722,2,49.92673308,26.927714,75.759453
1723,1,60.5126393,26.777364,75.876981
1724,1,60.72679117,26.856419,75.758303
1725,2,49.63095222,26.815875,75.786686
2015,0,82.67195688,26.267614,73.066883
2016,0,120.3505686,26.240417,72.999906
2017,1,59.02302141,26.238947,73.024308
2018,1,62.26292555,26.237328,73.020286
2019,0,79.74231072,24.768897,73.758661
2020,0,99.48586001,24.604031,73.688308
2021,0,106.0480084,24.597875,73.696111
2022,1,61.81232767,24.567797,73.698192
2023,1,52.13579935,24.582572,73.7191
2024,0,50.77230355,26.968372,75.848906
2025,2,46.92731055,26.881422,75.792997
2026,1,57.63645256,26.944481,75.7793
2027,1,56.70297381,26.906475,75.7728
2028,1,53.22648764,26.850806,75.784647
2029,1,56.53882494,26.422678,74.654011
2030,0,85.96405693,26.468308,74.633547
2031,1,59.6147415,26.434342,74.672247
2032,0,95.81968143,26.449894,74.639917
2033,1,54.08456031,26.469753,74.635969
2957,1,73.50633552,23.548119,74.447239
2958,1,53.61558881,28.150344,75.42335
2959,1,54.36964449,28.161269,75.364964
2960,1,55.44060886,28.152728,75.396558
2961,0,84.45328142,26.883214,75.759083
2962,1,67.58332997,26.869836,75.766814
2963,1,73.8974911,26.855883,75.777269
2964,1,60.9579749,26.847386,75.779194
2965,1,67.7711779,25.765666,73.327728
2966,0,78.41451979,25.768758,73.354161
2967,0,86.06317122,25.771431,73.404817
2968,0,88.43064097,25.772272,73.4552
2969,1,53.75955237,27.537483,76.525928
2970,1,69.01519076,27.881869,76.282786
2971,2,44.98823857,28.002058,76.409481
2972,1,60.34737055,27.892139,76.275128
2973,1,53.72815718,27.996564,76.446314
2974,1,51.79526919,27.587299,76.816286
2975,1,54.01757741,27.718031,76.991556
2976,0,228.0469829,27.216742,77.482167
2977,1,61.18292468,26.150678,73.010994
2982,0,83.25759448,26.116279,72.985799
2985,1,56.41726348,26.117787,72.981069
2986,1,57.76872991,25.800868,72.305888
2987,1,51.97285786,25.835767,72.250422
2988,2,46.11735332,25.817793,72.303004
2989,1,65.97002076,26.333372,73.06863
2990,1,73.92266298,25.830032,72.240139
2991,1,56.29222438,26.317069,73.128439
2993,1,60.89593807,25.82887,72.239361
2997,1,66.14188084,25.81354,72.223851
3000,1,62.50866636,28.156508,76.824786
3001,1,58.67874431,28.204186,76.875264
3002,1,67.90411199,28.202831,76.875044
3003,1,56.6557435,28.202053,76.875006
3004,1,72.9093015,28.130792,76.774783
3006,1,65.91486224,26.887742,75.856456
2477,1,60.66531386,26.777608,79.021508
1736,0,84.14483436,26.686837,83.552618
1737,1,71.05048434,26.928581,83.707206
1738,1,55.73023086,26.537044,80.487825
1739,2,46.50596718,26.538889,80.487267
1740,2,49.31901061,26.540031,80.490569
1742,1,60.98254717,26.846489,80.946736
1744,0,75.80020823,26.4499,80.331872
1746,1,74.74855019,26.264778,82.072736
1747,0,75.50188955,26.771022,80.935244
1751,1,64.0303719,28.844842,78.239367
1752,1,61.68151601,28.675322,77.344944
1753,1,58.54418296,28.688578,77.437194
1754,1,68.70127321,28.640478,77.423614
1755,1,73.94717247,28.637897,77.344133
1756,1,59.91419892,25.282197,82.435167
1757,2,40.19489999,25.145956,82.565683
1758,1,56.00929702,25.318,82.974161
1759,2,45.35228532,25.539397,82.049394
1760,2,40.21433476,24.457019,82.993158
2467,1,57.98866481,25.299478,82.954689
2468,1,54.44929669,25.698625,82.237508
2469,2,44.12680489,25.379194,81.877067
2470,1,54.00158581,25.920075,80.809994
2471,1,73.94271192,26.760553,83.373167
2474,1,73.83958159,25.9,81.3
2475,0,79.03494754,26.1338,81.1611
2478,1,74.67088604,26.874128,81.039583
2479,1,57.61043453,28.821631,78.724478
1748,1,65.04308807,29.17602,79.007534
1644,1,62.33214733,20.495525,85.921127
1645,1,56.25526493,20.449205,85.901903
1646,1,64.29440326,20.485754,85.856931
1647,1,53.07081916,20.457454,85.882679
1648,1,70.20928234,20.4679,85.890185
1649,2,29.83591334,20.266264,85.782935
1650,2,32.85141629,20.260034,85.823265
1651,2,48.36805265,20.235087,85.8427
1652,2,31.49365017,20.256374,85.845783
1654,2,46.74635594,20.269852,85.82159
1655,1,59.64104914,19.794405,85.822286
1656,1,59.62526111,19.804831,85.818076
1657,1,59.54441115,19.813275,85.831531
1658,1,59.64321671,19.812634,85.828877
1825,1,61.50775388,25.579122,85.253317
1826,1,60.77419438,25.593237,85.174164
1827,1,60.69579291,25.620924,85.159936
1828,1,62.44660594,25.609619,85.136893
1829,1,60.71933632,25.611612,85.09125
1830,1,71.24792491,26.122167,85.382451
1831,0,76.4238194,26.123515,85.378269
1832,1,71.34634924,25.413449,86.139054
1833,1,69.49141717,25.415751,86.135881
1834,1,69.56854276,25.783319,87.466672
1835,1,69.43361939,25.772242,87.467227
1836,1,74.83568424,25.419944,86.129972
1837,1,71.30246618,25.419953,86.129981
1838,1,69.53964833,25.380978,86.465003
1839,1,67.74072777,25.372324,86.471752
1840,1,72.9173261,26.649806,84.916775
1841,0,78.35023481,24.794784,85.007259
1842,0,84.99802177,24.795406,84.999433
1843,0,76.4153083,25.017233,85.416189
1844,0,78.1346568,25.783556,84.75325
2576,1,64.26743282,24.754222,84.373768
2577,1,69.65916931,26.13508,87.467551
2578,0,76.35824989,25.325799,84.605419
2579,0,76.37693935,25.566265,83.983535
2580,1,60.84963889,25.040383,83.610998
2581,1,69.6026211,26.160497,85.899783
2582,1,69.83616206,26.187745,85.903178
2583,0,85.05212301,26.46047,84.438832
2584,1,74.67784701,26.429064,84.394487
2585,1,72.95526833,25.216006,84.9842
2586,1,66.05420766,25.541982,87.567477
2587,1,71.32478612,25.483817,86.701389
2588,1,69.54524581,25.676944,86.943056
2589,1,69.62951796,25.916944,86.778611
2590,1,66.05364447,26.345964,86.071781
2591,0,78.16976495,25.139348,85.451156
2592,1,64.26327861,25.124061,85.459475
2593,1,60.86147223,24.880028,85.529992
2594,1,69.57406988,25.870544,86.601375
2595,1,62.54899087,25.862969,85.781044
2596,1,74.65803087,26.588721,85.501282
2597,1,69.47300502,26.210096,84.365362
2598,1,74.58609375,24.628777,83.920541
2599,1,66.01927567,24.625089,83.918998
2600,1,71.24127555,25.683822,85.354964
1766,1,67.98931788,23.688196,86.965172
1767,1,62.45233313,23.520408,87.311958
1768,1,51.75999812,23.512911,87.354791
1769,1,60.69380306,22.066658,88.069831
1770,1,70.0732432,22.045697,88.107169
1771,2,49.5686182,22.988655,88.450222
1772,2,47.49824673,22.764606,88.374953
1773,1,55.48527915,22.5625,88.378106
1774,1,57.93694954,22.533694,88.390192
1775,1,66.36990165,22.560214,88.4421
1776,1,63.57892607,22.462928,88.396753
1777,1,62.75251232,22.497806,88.309361
1778,1,56.97003029,22.633331,88.216664
1779,2,48.87411381,22.702531,88.280619
1931,2,45.50562594,22.616114,88.371281
1932,1,59.20248016,22.569728,88.360556
1933,2,49.10504589,22.598719,88.263783
1934,1,57.55752417,22.594558,88.25695
1935,1,59.2701896,22.507544,88.51525
1936,0,79.01368231,22.440875,88.424636
1937,1,52.00441893,22.618333,88.445233
1938,1,66.3533168,22.662767,88.871314
1939,1,55.60373314,22.695703,88.420875
1940,2,46.37319598,22.723931,88.33035
1941,2,46.94944344,22.922742,88.379542
1942,1,64.48397762,22.066686,88.069822
1943,1,54.36200809,22.331167,87.325108
1944,2,40.69588846,22.328097,87.330928
1945,2,48.41212063,25.010842,88.141097
2510,1,67.73447858,21.936833,87.781078
2515,2,49.1441706,23.753036,88.528681
2516,1,53.00249512,23.400875,88.501397
2526,1,62.28593795,23.4333,88.757414
2528,2,47.52073607,23.257281,87.846803
2529,2,44.08105783,23.250767,87.856658
2533,1,57.06676507,23.916667,87.533333
2535,1,54.87099188,23.6804,87.683564
2536,2,48.95101844,24.295633,87.838553
2537,2,41.29561279,23.668756,87.683064
2538,2,42.99449933,24.302586,88.016364
2540,0,75.85377731,23.239772,87.074119
2542,1,51.5060677,23.100489,87.309067
2543,2,45.10976735,23.079997,87.320003
2545,2,48.71223333,23.332078,86.365208
2546,1,53.79639231,22.468903,88.107339
2547,1,65.04533285,22.369025,88.271836
2548,1,64.00057161,22.580058,88.472933
